,session_date,day_of_week,full_day_high,full_day_low,full_day_high_time,full_day_low_time,full_day_high_hm,full_day_low_hm,full_day_type,full_day_high_bucket,full_day_low_bucket,cycle_pair,partial_day_high,partial_day_low,partial_day_high_hm,partial_day_low_hm,partial_day_high_time,partial_day_low_time,4_1555_high_hm,4_1555_low_hm,4_1555_high_time,4_1555_low_time,partial_day_type,rdr_idr_high,rdr_idr_low,rdr_idr_midline,adr_idr_high,adr_idr_low,adr_idr_midline,odr_idr_high,odr_idr_low,odr_idr_midline,rdr_to_adr_model,rdr_to_odr_model,adr_to_odr_model,podr_to_rdr_model,Instrument
0,2008-01-28,Monday,939.0,924.4,2008-01-29 06:15:00,2008-01-28 09:40:00,06:15:00,09:40:00,,ODR,RDR,ODR-RDR,939.0,928.1,06:15:00,08:50:00,2008-01-29 06:15:00,2008-01-29 08:50:00,06:15:00,09:40:00,2008-01-29 06:15:00,2008-01-29 09:40:00,Downside,928.4,925.2,926.8,935.6,934.5,935.05,931.0,928.3,929.65,UXP,UXP,DXP,none,GC
1,2008-01-29,Tuesday,934.1,922.3,2008-01-29 12:00:00,2008-01-30 09:05:00,12:00:00,09:05:00,Downside,RDR,ODR Transition,ODR Transition-RDR,932.1,922.3,08:00:00,09:05:00,2008-01-30 08:00:00,2008-01-30 09:05:00,14:55:00,09:45:00,2008-01-30 14:55:00,2008-01-30 09:45:00,Outside,930.7,926.3,928.5,929.2,925.6,927.4000000000001,927.6,926.8,927.2,D,RC,RC,D,GC
2,2008-01-30,Wednesday,942.2,921.1,2008-01-30 14:55:00,2008-01-30 09:45:00,14:55:00,09:45:00,Outside,RDR,RDR,RDR-RDR,933.5,924.1,08:05:00,04:50:00,2008-01-31 08:05:00,2008-01-31 04:50:00,08:05:00,04:50:00,2008-01-31 08:05:00,2008-01-31 04:50:00,Inside,925.2,921.9,923.55,930.2,928.8,929.5,928.7,924.5,926.6,UXP,UXP,DXP,DXP,GC
3,2008-01-31,Thursday,941.8,924.1,2008-02-01 06:45:00,2008-01-31 09:30:00,06:45:00,09:30:00,Inside,ODR,RDR,ODR-RDR,941.8,929.6,06:45:00,08:55:00,2008-02-01 06:45:00,2008-02-01 08:55:00,06:45:00,14:20:00,2008-02-01 06:45:00,2008-02-01 14:20:00,Downside,928.7,924.4,926.55,932.2,931.3,931.75,932.7,931.3,932.0,UXP,UXP,U,D,GC
4,2008-02-01,Friday,934.8,898.1,2008-02-01 09:50:00,2008-02-04 09:25:00,09:50:00,09:25:00,Downside,RDR,ODR Transition,ODR Transition-RDR,912.9,898.1,04:00:00,09:25:00,2008-02-04 04:00:00,2008-02-04 09:25:00,04:00:00,09:30:00,2008-02-04 04:00:00,2008-02-04 09:30:00,Downside,934.4,917.7,926.05,917.4,914.8,916.0999999999999,914.7,912.8,913.75,DXP,DXP,DXP,RX,GC
5,2008-02-04,Monday,911.3,890.4,2008-02-04 19:45:00,2008-02-05 08:30:00,19:45:00,08:30:00,Downside,ADR,ODR Transition,ADR-ODR Transition,899.6,890.4,04:00:00,08:30:00,2008-02-05 04:00:00,2008-02-05 08:30:00,12:50:00,09:45:00,2008-02-05 12:50:00,2008-02-05 09:45:00,Outside,903.1,897.0,900.05,910.8,908.8,909.8,902.1,898.6,900.35,UXP,RC,DXP,DXP,GC
6,2008-02-05,Tuesday,906.1,888.4,2008-02-06 09:25:00,2008-02-05 09:45:00,09:25:00,09:45:00,Downside,ODR Transition,RDR,ODR Transition-RDR,906.1,892.2,09:25:00,04:00:00,2008-02-06 09:25:00,2008-02-06 04:00:00,11:55:00,04:00:00,2008-02-06 11:55:00,2008-02-06 04:00:00,Upside,894.3,890.6,892.45,892.7,892.2,892.45,893.3,890.3,891.8,RC,D,RX,DXP,GC
7,2008-02-06,Wednesday,915.2,900.1,2008-02-07 04:35:00,2008-02-07 09:00:00,04:35:00,09:00:00,Upside,ODR,ODR Transition,ODR-ODR Transition,915.2,900.1,04:35:00,09:00:00,2008-02-07 04:35:00,2008-02-07 09:00:00,04:35:00,09:00:00,2008-02-07 04:35:00,2008-02-07 09:00:00,Inside,910.7,904.6,907.6500000000001,904.1,902.3,903.2,910.5,906.3,908.4,DXP,RC,UXP,UXP,GC
8,2008-02-07,Thursday,920.8,903.0,2008-02-08 03:50:00,2008-02-07 10:00:00,03:50:00,10:00:00,Upside,ODR,RDR,ODR-RDR,920.4,913.0,04:55:00,09:10:00,2008-02-08 04:55:00,2008-02-08 09:10:00,15:55:00,09:10:00,2008-02-08 15:55:00,2008-02-08 09:10:00,Upside,912.1,903.7,907.9000000000001,913.2,911.9,912.55,920.4,912.8,916.5999999999999,UXP,UXP,UXP,RX,GC
9,2008-02-08,Friday,931.0,914.9,2008-02-11 06:30:00,2008-02-08 09:30:00,06:30:00,09:30:00,Upside,ODR,RDR,ODR-RDR,931.0,923.2,06:30:00,09:25:00,2008-02-11 06:30:00,2008-02-11 09:25:00,06:30:00,10:50:00,2008-02-11 06:30:00,2008-02-11 10:50:00,Downside,922.8,916.2,919.5,927.3,926.4,926.8499999999999,929.2,925.6,927.4000000000001,UXP,UXP,RX,U,GC
10,2008-02-11,Monday,929.6,915.5,2008-02-11 11:25:00,2008-02-12 08:15:00,11:25:00,08:15:00,Inside,RDR,ODR,ODR-RDR,926.5,915.5,05:50:00,08:15:00,2008-02-12 05:50:00,2008-02-12 08:15:00,05:50:00,15:35:00,2008-02-12 05:50:00,2008-02-12 15:35:00,Downside,926.8,921.1,923.95,927.2,924.7,925.95,928.1,924.8,926.45,UXP,UXP,U,DX,GC
11,2008-02-12,Tuesday,924.5,899.5,2008-02-12 09:35:00,2008-02-13 03:30:00,09:35:00,03:30:00,Downside,RDR,ODR,ODR-RDR,909.4,901.7,05:35:00,08:10:00,2008-02-13 05:35:00,2008-02-13 08:10:00,12:20:00,10:10:00,2008-02-13 12:20:00,2008-02-13 10:10:00,Outside,924.2,919.6,921.9000000000001,913.0,908.5,910.75,903.4,901.1,902.25,DXP,DXP,DXP,DXP,GC
12,2008-02-13,Wednesday,917.3,901.3,2008-02-14 03:10:00,2008-02-13 10:10:00,03:10:00,10:10:00,Inside,ODR,RDR,ODR-RDR,915.7,904.8,04:05:00,09:05:00,2008-02-14 04:05:00,2008-02-14 09:05:00,11:10:00,09:05:00,2008-02-14 11:10:00,2008-02-14 09:05:00,Upside,904.2,902.4,903.3,911.7,910.5,911.1,916.9,913.4,915.15,UXP,UXP,UXP,UXP,GC
13,2008-02-14,Thursday,919.0,907.6,2008-02-15 08:45:00,2008-02-14 09:30:00,08:45:00,09:30:00,Upside,ODR Transition,RDR,ODR Transition-RDR,919.0,911.8,08:45:00,04:00:00,2008-02-15 08:45:00,2008-02-15 04:00:00,08:45:00,12:00:00,2008-02-15 08:45:00,2008-02-15 12:00:00,Downside,913.0,908.3,910.65,914.1,912.4,913.25,913.2,910.9,912.05,UXP,UXP,DX,DXP,GC
14,2008-02-15,Friday,917.8,900.6,2008-02-15 09:30:00,2008-02-15 12:00:00,09:30:00,12:00:00,Downside,RDR,RDR,RDR-RDR,909.9,903.2,05:30:00,07:25:00,2008-02-18 05:30:00,2008-02-18 07:25:00,05:30:00,07:25:00,2008-02-18 05:30:00,2008-02-18 07:25:00,Inside,916.2,911.5,913.85,909.5,906.6,908.05,908.1,905.8,906.95,DXP,DXP,D,U,GC
15,2008-02-18,Monday,928.8,905.8,2008-02-19 08:20:00,2008-02-18 09:30:00,08:20:00,09:30:00,Upside,ODR,RDR,ODR-RDR,928.8,913.1,08:20:00,04:15:00,2008-02-19 08:20:00,2008-02-19 04:15:00,11:50:00,04:15:00,2008-02-19 11:50:00,2008-02-19 04:15:00,Upside,907.2,905.9,906.55,911.0,909.5,910.25,915.0,914.0,914.5,UXP,UXP,UXP,RC,GC
16,2008-02-19,Tuesday,934.4,916.1,2008-02-19 11:50:00,2008-02-20 09:05:00,11:50:00,09:05:00,Upside,RDR,ODR Transition,ODR Transition-RDR,930.1,916.1,04:40:00,09:05:00,2008-02-20 04:40:00,2008-02-20 09:05:00,15:55:00,09:05:00,2008-02-20 15:55:00,2008-02-20 09:05:00,Upside,928.3,925.6,926.95,932.9,931.5,932.2,930.2,926.6,928.4000000000001,UXP,U,DXP,UXP,GC
17,2008-02-20,Wednesday,952.4,921.9,2008-02-21 03:35:00,2008-02-20 10:10:00,03:35:00,10:10:00,Upside,ODR,RDR,ODR-RDR,950.6,944.7,08:45:00,06:30:00,2008-02-21 08:45:00,2008-02-21 06:30:00,11:45:00,11:05:00,2008-02-21 11:45:00,2008-02-21 11:05:00,Outside,924.7,922.4,923.55,944.0,941.3,942.65,951.9,944.6,948.25,UXP,UXP,UXP,DXP,GC
18,2008-02-21,Thursday,958.4,941.5,2008-02-21 11:45:00,2008-02-21 11:05:00,11:45:00,11:05:00,Upside,RDR,RDR,RDR-RDR,953.0,946.0,04:25:00,08:55:00,2008-02-22 04:25:00,2008-02-22 08:55:00,04:25:00,10:30:00,2008-02-22 04:25:00,2008-02-22 10:30:00,Downside,949.7,945.5,947.6,945.6,944.3,944.95,947.2,945.5,946.35,DX,RC,UXP,RC,GC
19,2008-02-22,Friday,954.9,938.1,2008-02-25 04:20:00,2008-02-22 10:30:00,04:20:00,10:30:00,Downside,ODR,RDR,ODR-RDR,954.9,947.1,04:20:00,08:55:00,2008-02-25 04:20:00,2008-02-25 08:55:00,11:55:00,11:00:00,2008-02-25 11:55:00,2008-02-25 11:00:00,Outside,949.5,940.6,945.05,951.2,949.4,950.3,951.5,949.8,950.65,UXP,UXP,U,RX,GC
20,2008-02-25,Monday,990.0,928.9,2008-02-25 11:55:00,2008-02-26 03:25:00,11:55:00,03:25:00,Outside,RDR,ODR,ODR-RDR,979.5,932.1,08:35:00,04:00:00,2008-02-26 08:35:00,2008-02-26 04:00:00,08:35:00,04:00:00,2008-02-26 08:35:00,2008-02-26 04:00:00,Inside,949.9,937.6,943.75,939.8,937.4,938.5999999999999,932.1,930.0,931.05,DX,DXP,DXP,DX,GC
21,2008-02-26,Tuesday,967.7,936.5,2008-02-27 03:45:00,2008-02-26 09:45:00,03:45:00,09:45:00,Inside,ODR,RDR,ODR-RDR,965.9,954.8,04:05:00,08:50:00,2008-02-27 04:05:00,2008-02-27 08:50:00,04:05:00,10:40:00,2008-02-27 04:05:00,2008-02-27 10:40:00,Downside,941.6,937.1,939.35,958.0,953.5,955.75,966.2,958.1,962.1500000000001,UXP,UXP,UXP,UXP,GC
22,2008-02-27,Wednesday,965.5,954.0,2008-02-28 09:00:00,2008-02-27 10:40:00,09:00:00,10:40:00,Inside,ODR Transition,RDR,ODR Transition-RDR,965.5,957.0,09:00:00,05:45:00,2008-02-28 09:00:00,2008-02-28 05:45:00,15:00:00,05:45:00,2008-02-28 15:00:00,2008-02-28 05:45:00,Upside,963.8,957.6,960.7,962.4,959.6,961.0,958.5,956.2,957.35,RC,DX,DXP,D,GC
23,2008-02-28,Thursday,978.5,959.2,2008-02-29 03:15:00,2008-02-28 09:50:00,03:15:00,09:50:00,Upside,ODR,RDR,ODR-RDR,976.5,966.5,04:00:00,08:15:00,2008-02-29 04:00:00,2008-02-29 08:15:00,11:35:00,10:40:00,2008-02-29 11:35:00,2008-02-29 10:40:00,Outside,963.5,960.6,962.05,975.2,972.2,973.7,977.7,974.3,976.0,UXP,UXP,UXP,UXP,GC
24,2008-02-29,Friday,990.4,966.2,2008-03-03 09:25:00,2008-02-29 10:40:00,09:25:00,10:40:00,Upside,ODR Transition,RDR,ODR Transition-RDR,990.4,980.2,09:25:00,05:30:00,2008-03-03 09:25:00,2008-03-03 05:30:00,10:00:00,05:30:00,2008-03-03 10:00:00,2008-03-03 05:30:00,Upside,974.2,969.9,972.05,982.1,980.7,981.4000000000001,984.2,981.3,982.75,UXP,UXP,U,DXP,GC
25,2008-03-03,Monday,992.0,981.5,2008-03-03 10:00:00,2008-03-03 14:25:00,10:00:00,14:25:00,Upside,RDR,RDR,RDR-RDR,990.3,982.2,07:50:00,04:45:00,2008-03-04 07:50:00,2008-03-04 04:45:00,07:50:00,14:15:00,2008-03-04 07:50:00,2008-03-04 14:15:00,Downside,991.5,986.5,989.0,989.4,987.6,988.5,986.5,983.6,985.05,RC,DXP,DXP,UXP,GC
26,2008-03-04,Tuesday,989.2,958.3,2008-03-04 09:35:00,2008-03-04 14:15:00,09:35:00,14:15:00,Downside,RDR,RDR,RDR-RDR,976.6,960.7,09:20:00,07:15:00,2008-03-05 09:20:00,2008-03-05 07:15:00,12:30:00,07:15:00,2008-03-05 12:30:00,2008-03-05 07:15:00,Upside,987.5,984.8,986.15,970.5,965.5,968.0,967.7,965.3,966.5,DXP,DXP,DX,U,GC
27,2008-03-05,Wednesday,995.2,968.5,2008-03-05 12:30:00,2008-03-05 13:00:00,12:30:00,13:00:00,Upside,RDR,RDR,RDR-RDR,993.9,981.1,04:00:00,08:25:00,2008-03-06 04:00:00,2008-03-06 08:25:00,04:00:00,12:15:00,2008-03-06 04:00:00,2008-03-06 12:15:00,Downside,976.9,974.4,975.65,988.5,986.8,987.65,993.5,991.4,992.45,UXP,UXP,UXP,UXP,GC
28,2008-03-06,Thursday,990.7,966.5,2008-03-07 08:30:00,2008-03-06 12:15:00,08:30:00,12:15:00,Downside,ODR Transition,RDR,ODR Transition-RDR,990.7,976.0,08:30:00,08:45:00,2008-03-07 08:30:00,2008-03-07 08:45:00,08:30:00,12:00:00,2008-03-07 08:30:00,2008-03-07 12:00:00,Downside,986.0,976.3,981.15,983.8,980.3,982.05,983.6,978.8,981.2,RC,RC,D,DXP,GC
29,2008-03-07,Friday,982.8,961.9,2008-03-10 04:05:00,2008-03-10 09:25:00,04:05:00,09:25:00,Downside,ODR,ODR Transition,ODR-ODR Transition,982.8,961.9,04:05:00,09:25:00,2008-03-10 04:05:00,2008-03-10 09:25:00,04:05:00,09:25:00,2008-03-10 04:05:00,2008-03-10 09:25:00,Inside,978.7,974.1,976.4000000000001,977.7,972.7,975.2,978.5,977.7,978.1,D,RC,UXP,DXP,GC
30,2008-03-10,Monday,987.8,962.6,2008-03-11 08:30:00,2008-03-10 09:40:00,08:30:00,09:40:00,Upside,ODR Transition,RDR,ODR Transition-RDR,987.8,972.2,08:30:00,04:10:00,2008-03-11 08:30:00,2008-03-11 04:10:00,08:30:00,10:25:00,2008-03-11 08:30:00,2008-03-11 10:25:00,Downside,969.6,964.1,966.85,976.8,973.4,975.0999999999999,973.4,970.9,972.15,UXP,UXP,DXP,DXP,GC
31,2008-03-11,Tuesday,980.8,966.0,2008-03-12 09:00:00,2008-03-11 10:25:00,09:00:00,10:25:00,Inside,ODR Transition,RDR,ODR Transition-RDR,980.8,969.5,09:00:00,04:40:00,2008-03-12 09:00:00,2008-03-12 04:40:00,10:10:00,04:40:00,2008-03-12 10:10:00,2008-03-12 04:40:00,Upside,979.4,969.7,974.55,974.6,973.5,974.05,975.5,972.5,974.0,RC,RC,RX,RX,GC
32,2008-03-12,Wednesday,1000.0,976.5,2008-03-13 08:20:00,2008-03-12 10:45:00,08:20:00,10:45:00,Upside,ODR,RDR,ODR-RDR,1000.0,987.7,08:20:00,04:05:00,2008-03-13 08:20:00,2008-03-13 04:05:00,10:40:00,04:05:00,2008-03-13 10:40:00,2008-03-13 04:05:00,Upside,983.3,977.6,980.45,985.5,984.3,984.9,989.6,986.7,988.1500000000001,UXP,UXP,UXP,UXP,GC
33,2008-03-13,Thursday,1001.5,991.3,2008-03-13 10:40:00,2008-03-13 13:40:00,10:40:00,13:40:00,Upside,RDR,RDR,RDR-RDR,1000.1,991.7,06:05:00,08:40:00,2008-03-14 06:05:00,2008-03-14 08:40:00,10:45:00,08:40:00,2008-03-14 10:45:00,2008-03-14 08:40:00,Upside,999.6,996.7,998.1500000000001,996.7,995.6,996.1500000000001,998.0,996.3,997.15,DXP,DX,UXP,UXP,GC
34,2008-03-14,Friday,1033.9,994.0,2008-03-16 21:40:00,2008-03-14 09:30:00,21:40:00,09:30:00,Upside,ADR,RDR,ADR-RDR,1028.2,999.5,05:10:00,09:20:00,2008-03-17 05:10:00,2008-03-17 09:20:00,05:10:00,13:35:00,2008-03-17 05:10:00,2008-03-17 13:35:00,Downside,1005.8,997.5,1001.65,1022.2,1010.2,1016.2,1027.5,1021.5,1024.5,UXP,UXP,UXP,UXP,GC
35,2008-03-17,Monday,1017.0,994.1,2008-03-17 11:55:00,2008-03-17 13:35:00,11:55:00,13:35:00,Inside,RDR,RDR,RDR-RDR,1013.4,998.6,08:45:00,04:05:00,2008-03-18 08:45:00,2008-03-18 04:05:00,08:45:00,15:50:00,2008-03-18 08:45:00,2008-03-18 15:50:00,Downside,1011.0,1004.7,1007.85,1004.3,997.6,1000.95,1003.1,999.3,1001.2,DXP,DXP,RC,DXP,GC
36,2008-03-18,Tuesday,1008.5,966.0,2008-03-18 09:50:00,2008-03-19 08:55:00,09:50:00,08:55:00,Downside,RDR,ODR Transition,ODR Transition-RDR,997.8,966.0,05:10:00,08:55:00,2008-03-19 05:10:00,2008-03-19 08:55:00,05:10:00,15:50:00,2008-03-19 05:10:00,2008-03-19 15:50:00,Downside,1007.6,1005.0,1006.3,987.3,985.5,986.4,992.3,990.4,991.3499999999999,DXP,DXP,UXP,UXP,GC
37,2008-03-19,Wednesday,971.1,904.7,2008-03-19 09:30:00,2008-03-20 05:55:00,09:30:00,05:55:00,Downside,RDR,ODR,ODR-RDR,932.5,904.7,04:00:00,05:55:00,2008-03-20 04:00:00,2008-03-20 05:55:00,04:00:00,05:55:00,2008-03-20 04:00:00,2008-03-20 05:55:00,Inside,970.2,956.5,963.35,942.5,932.4,937.45,938.9,927.9,933.4,DXP,DXP,D,DXP,GC
38,2008-03-20,Thursday,929.0,906.2,2008-03-20 10:55:00,2008-03-24 02:25:00,10:55:00,02:25:00,Inside,RDR,ADR Transition,ADR Transition-RDR,924.5,911.4,09:10:00,07:50:00,2008-03-24 09:10:00,2008-03-24 07:50:00,13:00:00,15:40:00,2008-03-24 13:00:00,2008-03-24 15:40:00,Outside,924.8,915.0,919.9,919.9,913.2,916.55,916.0,908.6,912.3,DX,DX,DX,DXP,GC
39,2008-03-24,Monday,936.4,910.5,2008-03-25 07:15:00,2008-03-24 15:40:00,07:15:00,15:40:00,Upside,ODR,RDR,ODR-RDR,936.4,926.8,07:15:00,04:00:00,2008-03-25 07:15:00,2008-03-25 04:00:00,15:40:00,11:30:00,2008-03-25 15:40:00,2008-03-25 11:30:00,Outside,925.6,920.5,923.05,918.8,914.9,916.8499999999999,926.9,925.0,925.95,DXP,UXP,UXP,UXP,GC
40,2008-03-25,Tuesday,954.2,924.9,2008-03-26 07:55:00,2008-03-25 11:30:00,07:55:00,11:30:00,Upside,ODR,RDR,ODR-RDR,954.2,939.6,07:55:00,04:55:00,2008-03-26 07:55:00,2008-03-26 04:55:00,11:50:00,04:55:00,2008-03-26 11:50:00,2008-03-26 04:55:00,Upside,934.0,927.3,930.65,941.4,937.1,939.25,945.5,942.5,944.0,UXP,UXP,UXP,UXP,GC
41,2008-03-26,Wednesday,960.3,945.1,2008-03-26 19:25:00,2008-03-27 08:45:00,19:25:00,08:45:00,Upside,Globex-ADR,ODR Transition,Globex-ADR-ODR Transition,956.1,945.1,04:00:00,08:45:00,2008-03-27 04:00:00,2008-03-27 08:45:00,13:55:00,08:45:00,2008-03-27 13:55:00,2008-03-27 08:45:00,Upside,953.8,949.0,951.4,960.1,956.7,958.4000000000001,957.5,955.8,956.65,UXP,UXP,DX,UXP,GC
42,2008-03-27,Thursday,958.5,934.6,2008-03-27 13:55:00,2008-03-28 09:25:00,13:55:00,09:25:00,Downside,RDR,ODR Transition,ODR Transition-RDR,952.0,934.6,07:35:00,09:25:00,2008-03-28 07:35:00,2008-03-28 09:25:00,07:35:00,12:05:00,2008-03-28 07:35:00,2008-03-28 12:05:00,Downside,953.0,950.0,951.5,956.0,953.4,954.7,949.9,948.0,948.95,UXP,DXP,DXP,DXP,GC
43,2008-03-28,Friday,945.7,928.0,2008-03-31 08:55:00,2008-03-28 12:05:00,08:55:00,12:05:00,Downside,ODR Transition,RDR,ODR Transition-RDR,945.7,937.2,08:55:00,07:30:00,2008-03-31 08:55:00,2008-03-31 07:30:00,08:55:00,14:05:00,2008-03-31 08:55:00,2008-03-31 14:05:00,Downside,937.8,932.5,935.15,937.1,932.1,934.6,943.3,938.3,940.8,D,UXP,UXP,DXP,GC
44,2008-03-31,Monday,943.7,892.5,2008-03-31 09:35:00,2008-04-01 03:40:00,09:35:00,03:40:00,Downside,RDR,ODR,ODR-RDR,904.4,893.4,05:35:00,06:10:00,2008-04-01 05:35:00,2008-04-01 06:10:00,05:35:00,10:30:00,2008-04-01 05:35:00,2008-04-01 10:30:00,Downside,943.3,937.6,940.45,925.5,920.8,923.15,914.0,894.0,904.0,DXP,DXP,DXP,D,GC
45,2008-04-01,Tuesday,898.5,876.3,2008-04-02 05:25:00,2008-04-01 10:30:00,05:25:00,10:30:00,Downside,ODR,RDR,ODR-RDR,898.5,885.1,05:25:00,08:50:00,2008-04-02 05:25:00,2008-04-02 08:50:00,15:35:00,08:50:00,2008-04-02 15:35:00,2008-04-02 08:50:00,Upside,894.9,885.9,890.4,891.9,889.3,890.5999999999999,893.4,891.5,892.45,RC,RC,UXP,DX,GC
46,2008-04-02,Wednesday,911.5,888.0,2008-04-02 15:35:00,2008-04-02 10:25:00,15:35:00,10:25:00,Upside,RDR,RDR,RDR-RDR,904.6,894.3,04:00:00,08:25:00,2008-04-03 04:00:00,2008-04-03 08:25:00,11:25:00,10:10:00,2008-04-03 11:25:00,2008-04-03 10:10:00,Outside,896.0,888.8,892.4,907.8,906.4,907.0999999999999,906.6,902.1,904.35,UXP,UXP,DX,RX,GC
47,2008-04-03,Thursday,914.5,892.0,2008-04-04 08:30:00,2008-04-03 10:10:00,08:30:00,10:10:00,Upside,ODR Transition,RDR,ODR Transition-RDR,914.5,903.0,08:30:00,08:40:00,2008-04-04 08:30:00,2008-04-04 08:40:00,14:55:00,08:40:00,2008-04-04 14:55:00,2008-04-04 08:40:00,Upside,904.0,894.8,899.4,909.7,907.2,908.45,909.7,906.2,907.95,UXP,UXP,D,DX,GC
48,2008-04-04,Friday,924.4,908.6,2008-04-07 09:25:00,2008-04-04 09:50:00,09:25:00,09:50:00,Upside,ODR Transition,RDR,ODR Transition-RDR,924.4,916.1,09:25:00,04:05:00,2008-04-07 09:25:00,2008-04-07 04:05:00,11:00:00,04:05:00,2008-04-07 11:00:00,2008-04-07 04:05:00,Upside,912.8,909.1,910.95,921.0,919.1,920.05,918.7,915.5,917.1,UXP,UXP,DXP,UXP,GC
49,2008-04-07,Monday,933.7,911.4,2008-04-07 11:00:00,2008-04-08 09:00:00,11:00:00,09:00:00,Upside,RDR,ODR Transition,ODR Transition-RDR,929.2,911.4,04:10:00,09:00:00,2008-04-08 04:10:00,2008-04-08 09:00:00,04:10:00,09:00:00,2008-04-08 04:10:00,2008-04-08 09:00:00,Inside,931.2,923.3,927.25,928.7,924.9,926.8,927.0,923.6,925.3,RC,RC,D,UXP,GC
50,2008-04-08,Tuesday,922.3,906.6,2008-04-08 20:25:00,2008-04-09 04:35:00,20:25:00,04:35:00,Downside,ADR,ODR,ADR-ODR,920.5,906.6,09:15:00,04:35:00,2008-04-09 09:15:00,2008-04-09 04:35:00,13:55:00,04:35:00,2008-04-09 13:55:00,2008-04-09 04:35:00,Upside,919.4,913.8,916.5999999999999,921.6,919.6,920.6,915.1,908.3,911.7,UXP,DX,DXP,DXP,GC
51,2008-04-09,Wednesday,943.4,917.2,2008-04-10 05:55:00,2008-04-09 09:30:00,05:55:00,09:30:00,Upside,ODR,RDR,ODR-RDR,943.4,934.2,05:55:00,08:50:00,2008-04-10 05:55:00,2008-04-10 08:50:00,05:55:00,12:00:00,2008-04-10 05:55:00,2008-04-10 12:00:00,Downside,923.5,919.0,921.25,937.8,935.0,936.4,935.8,932.3,934.05,UXP,UXP,DX,UXP,GC
52,2008-04-10,Thursday,941.3,921.9,2008-04-10 09:35:00,2008-04-11 02:25:00,09:35:00,02:25:00,Inside,RDR,ADR Transition,ADR Transition-RDR,935.8,927.4,08:50:00,06:00:00,2008-04-11 08:50:00,2008-04-11 06:00:00,08:50:00,10:50:00,2008-04-11 08:50:00,2008-04-11 10:50:00,Downside,940.0,931.3,935.65,932.4,928.9,930.65,929.7,927.0,928.35,DX,DXP,DX,RX,GC
53,2008-04-11,Friday,933.5,917.5,2008-04-11 10:05:00,2008-04-13 20:20:00,10:05:00,20:20:00,Downside,RDR,ADR,ADR-RDR,932.3,918.6,08:00:00,05:05:00,2008-04-14 08:00:00,2008-04-14 05:05:00,10:20:00,05:05:00,2008-04-14 10:20:00,2008-04-14 05:05:00,Upside,932.4,927.1,929.75,921.6,917.8,919.7,924.9,923.5,924.2,DXP,DXP,UXP,U,GC
54,2008-04-14,Monday,939.8,926.1,2008-04-15 08:20:00,2008-04-14 15:55:00,08:20:00,15:55:00,Upside,ODR,RDR,ODR-RDR,939.8,931.8,08:20:00,09:20:00,2008-04-15 08:20:00,2008-04-15 09:20:00,08:20:00,13:30:00,2008-04-15 08:20:00,2008-04-15 13:30:00,Downside,934.7,928.5,931.6,931.7,927.6,929.6500000000001,938.7,935.7,937.2,D,UXP,UXP,UXP,GC
55,2008-04-15,Tuesday,950.0,927.3,2008-04-16 08:35:00,2008-04-15 23:15:00,08:35:00,23:15:00,Upside,ODR Transition,ADR,ADR-ODR Transition,950.0,932.7,08:35:00,04:45:00,2008-04-16 08:35:00,2008-04-16 04:45:00,10:40:00,04:45:00,2008-04-16 10:40:00,2008-04-16 04:45:00,Upside,933.9,931.1,932.5,931.8,929.2,930.5,933.1,931.8,932.45,DX,RC,UXP,DXP,GC
56,2008-04-16,Wednesday,956.2,944.2,2008-04-17 05:20:00,2008-04-17 08:25:00,05:20:00,08:25:00,Upside,ODR,ODR,ODR-ODR,956.2,944.2,05:20:00,08:25:00,2008-04-17 05:20:00,2008-04-17 08:25:00,05:20:00,13:50:00,2008-04-17 05:20:00,2008-04-17 13:50:00,Downside,949.9,946.9,948.4,947.7,945.2,946.45,951.9,948.2,950.05,DX,U,UXP,UXP,GC
57,2008-04-17,Thursday,950.5,909.0,2008-04-17 10:00:00,2008-04-18 08:35:00,10:00:00,08:35:00,Downside,RDR,ODR Transition,ODR Transition-RDR,949.8,909.0,04:00:00,08:35:00,2008-04-18 04:00:00,2008-04-18 08:35:00,04:00:00,10:20:00,2008-04-18 04:00:00,2008-04-18 10:20:00,Downside,949.5,945.5,947.5,945.6,944.1,944.85,949.3,947.3,948.3,DX,RC,UXP,DX,GC
58,2008-04-18,Friday,931.9,907.3,2008-04-21 08:40:00,2008-04-18 10:20:00,08:40:00,10:20:00,Downside,ODR Transition,RDR,ODR Transition-RDR,931.9,918.0,08:40:00,05:15:00,2008-04-21 08:40:00,2008-04-21 05:15:00,08:40:00,11:35:00,2008-04-21 08:40:00,2008-04-21 11:35:00,Downside,914.7,909.3,912.0,924.5,922.2,923.35,925.4,922.3,923.8499999999999,UXP,UXP,U,DXP,GC
59,2008-04-21,Monday,925.4,914.0,2008-04-22 07:20:00,2008-04-21 11:35:00,07:20:00,11:35:00,Inside,ODR,RDR,ODR-RDR,925.4,918.6,07:20:00,09:25:00,2008-04-22 07:20:00,2008-04-22 09:25:00,12:10:00,15:50:00,2008-04-22 12:10:00,2008-04-22 15:50:00,Outside,923.5,918.6,921.05,919.5,918.0,918.75,920.6,916.6,918.6,DX,DX,RX,DX,GC
