,session_date,day_of_week,full_day_high,full_day_low,full_day_high_time,full_day_low_time,full_day_high_hm,full_day_low_hm,full_day_type,full_day_high_bucket,full_day_low_bucket,cycle_pair,partial_day_high,partial_day_low,partial_day_high_hm,partial_day_low_hm,partial_day_high_time,partial_day_low_time,4_1555_high_hm,4_1555_low_hm,4_1555_high_time,4_1555_low_time,partial_day_type,rdr_idr_high,rdr_idr_low,rdr_idr_midline,adr_idr_high,adr_idr_low,adr_idr_midline,odr_idr_high,odr_idr_low,odr_idr_midline,rdr_to_adr_model,rdr_to_odr_model,adr_to_odr_model,podr_to_rdr_model,Instrument
0,2008-01-02,Wednesday,2112.75,2056.5,2008-01-02 09:40:00,2008-01-02 13:10:00,09:40:00,13:10:00,,RDR,RDR,RDR-RDR,2074.75,2062.0,08:40:00,08:05:00,2008-01-03 08:40:00,2008-01-03 08:05:00,12:30:00,15:30:00,2008-01-03 12:30:00,2008-01-03 15:30:00,Outside,2111.0,2098.25,2104.625,2075.25,2074.25,2074.75,2076.5,2072.0,2074.25,DXP,DXP,RX,none,NQ
1,2008-01-03,Thursday,2082.75,2036.25,2008-01-03 23:40:00,2008-01-04 09:05:00,23:40:00,09:05:00,Downside,ADR,ODR Transition,ADR-ODR Transition,2080.5,2036.25,04:35:00,09:05:00,2008-01-04 04:35:00,2008-01-04 09:05:00,04:35:00,15:50:00,2008-01-04 04:35:00,2008-01-04 15:50:00,Downside,2076.0,2059.75,2067.875,2074.25,2071.5,2072.875,2080.0,2076.25,2078.125,RC,UXP,UXP,D,NQ
2,2008-01-04,Friday,2043.5,1976.75,2008-01-04 09:30:00,2008-01-04 16:00:00,09:30:00,16:00:00,Downside,RDR,After RDR,After RDR-RDR,1995.5,1982.75,07:05:00,09:25:00,2008-01-07 07:05:00,2008-01-07 09:25:00,07:05:00,10:35:00,2008-01-07 07:05:00,2008-01-07 10:35:00,Downside,2037.0,2021.75,2029.375,1989.25,1983.5,1986.375,1993.5,1984.75,1989.125,DXP,DXP,U,DXP,NQ
3,2008-01-07,Monday,1992.25,1943.75,2008-01-07 12:50:00,2008-01-07 10:35:00,12:50:00,10:35:00,Downside,RDR,RDR,RDR-RDR,1992.25,1972.5,07:50:00,09:00:00,2008-01-08 07:50:00,2008-01-08 09:00:00,10:25:00,15:55:00,2008-01-08 10:25:00,2008-01-08 15:55:00,Outside,1988.0,1957.25,1972.625,1975.25,1973.25,1974.25,1985.25,1980.25,1982.75,RC,RC,UXP,DX,NQ
4,2008-01-08,Tuesday,1998.5,1919.5,2008-01-08 10:25:00,2008-01-09 09:05:00,10:25:00,09:05:00,Outside,RDR,ODR Transition,ODR Transition-RDR,1939.0,1919.5,06:20:00,09:05:00,2008-01-09 06:20:00,2008-01-09 09:05:00,15:55:00,14:15:00,2008-01-09 15:55:00,2008-01-09 14:15:00,Outside,1996.5,1978.25,1987.375,1931.0,1930.0,1930.5,1940.5,1930.25,1935.375,DXP,DXP,U,RX,NQ
5,2008-01-09,Wednesday,1964.75,1903.0,2008-01-09 15:55:00,2008-01-09 14:15:00,15:55:00,14:15:00,Downside,RDR,RDR,RDR-RDR,1957.5,1939.25,07:50:00,08:45:00,2008-01-10 07:50:00,2008-01-10 08:45:00,15:30:00,09:30:00,2008-01-10 15:30:00,2008-01-10 09:30:00,Outside,1947.25,1924.75,1936.0,1961.0,1958.0,1959.5,1956.5,1953.5,1955.0,UXP,UXP,DXP,RX,NQ
6,2008-01-10,Thursday,1982.0,1937.0,2008-01-10 15:30:00,2008-01-10 09:30:00,15:30:00,09:30:00,Upside,RDR,RDR,RDR-RDR,1956.5,1942.25,04:50:00,06:55:00,2008-01-11 04:50:00,2008-01-11 06:55:00,04:50:00,15:10:00,2008-01-11 04:50:00,2008-01-11 15:10:00,Downside,1954.75,1940.5,1947.625,1958.5,1957.25,1957.875,1954.0,1950.25,1952.125,UXP,RC,DXP,DX,NQ
7,2008-01-11,Friday,1956.75,1906.0,2008-01-14 08:15:00,2008-01-14 02:00:00,08:15:00,02:00:00,Downside,ODR,ADR Transition,ADR Transition-ODR,1956.75,1925.25,08:15:00,06:50:00,2008-01-14 08:15:00,2008-01-14 06:50:00,15:40:00,06:50:00,2008-01-14 15:40:00,2008-01-14 06:50:00,Upside,1954.25,1941.0,1947.625,1935.0,1931.0,1933.0,1931.75,1929.25,1930.5,DXP,DXP,DX,RX,NQ
8,2008-01-14,Monday,1964.75,1932.75,2008-01-14 15:40:00,2008-01-15 08:55:00,15:40:00,08:55:00,Upside,RDR,ODR Transition,ODR Transition-RDR,1951.75,1932.75,06:30:00,08:55:00,2008-01-15 06:30:00,2008-01-15 08:55:00,06:30:00,15:00:00,2008-01-15 06:30:00,2008-01-15 15:00:00,Downside,1951.0,1939.25,1945.125,1957.5,1955.25,1956.375,1952.75,1949.25,1951.0,UXP,UXP,DXP,UXP,NQ
9,2008-01-15,Tuesday,1944.25,1865.25,2008-01-15 09:35:00,2008-01-15 17:25:00,09:35:00,17:25:00,Downside,RDR,After RDR,After RDR-RDR,1895.5,1874.0,09:10:00,06:50:00,2008-01-16 09:10:00,2008-01-16 06:50:00,14:40:00,10:50:00,2008-01-16 14:40:00,2008-01-16 10:50:00,Outside,1943.75,1928.5,1936.125,1877.0,1872.75,1874.875,1885.5,1876.5,1881.0,DXP,DXP,UXP,DXP,NQ
10,2008-01-16,Wednesday,1919.25,1859.25,2008-01-16 14:40:00,2008-01-16 10:50:00,14:40:00,10:50:00,Downside,RDR,RDR,RDR-RDR,1903.75,1878.0,09:05:00,07:20:00,2008-01-17 09:05:00,2008-01-17 07:20:00,09:50:00,15:50:00,2008-01-17 09:50:00,2008-01-17 15:50:00,Outside,1903.25,1876.75,1890.0,1888.25,1886.0,1887.125,1898.75,1890.75,1894.75,RC,RC,UXP,U,NQ
11,2008-01-17,Thursday,1905.0,1848.75,2008-01-17 09:50:00,2008-01-17 15:50:00,09:50:00,15:50:00,Downside,RDR,RDR,RDR-RDR,1884.0,1862.0,08:10:00,09:25:00,2008-01-18 08:10:00,2008-01-18 09:25:00,10:10:00,11:55:00,2008-01-18 10:10:00,2008-01-18 11:55:00,Outside,1902.5,1878.25,1890.375,1869.0,1867.5,1868.25,1871.75,1866.75,1869.25,DXP,DXP,RX,RX,NQ
12,2008-01-18,Friday,1887.0,1755.25,2008-01-18 10:10:00,2008-01-21 06:55:00,10:10:00,06:55:00,Downside,RDR,ODR,ODR-RDR,1812.75,1755.25,04:10:00,06:55:00,2008-01-21 04:10:00,2008-01-21 06:55:00,04:10:00,06:55:00,2008-01-21 04:10:00,2008-01-21 06:55:00,Inside,1885.75,1865.75,1875.75,1856.5,1850.5,1853.5,1830.75,1801.0,1815.875,DXP,DXP,DXP,RX,NQ
13,2008-01-21,Monday,1821.0,1744.5,2008-01-22 08:20:00,2008-01-22 02:15:00,08:20:00,02:15:00,Downside,ODR,ADR Transition,ADR Transition-ODR,1821.0,1746.5,08:20:00,04:30:00,2008-01-22 08:20:00,2008-01-22 04:30:00,15:35:00,09:30:00,2008-01-22 15:35:00,2008-01-22 09:30:00,Outside,1798.0,1788.5,1793.25,1776.0,1769.0,1772.5,1757.75,1744.5,1751.125,DXP,DXP,DXP,DXP,NQ
14,2008-01-22,Tuesday,1828.5,1723.0,2008-01-22 15:35:00,2008-01-23 08:35:00,15:35:00,08:35:00,Outside,RDR,ODR Transition,ODR Transition-RDR,1786.25,1723.0,04:00:00,08:35:00,2008-01-23 04:00:00,2008-01-23 08:35:00,15:45:00,12:45:00,2008-01-23 15:45:00,2008-01-23 12:45:00,Outside,1810.0,1760.5,1785.25,1785.5,1781.0,1783.25,1793.5,1779.75,1786.625,RC,RC,RX,UXP,NQ
15,2008-01-23,Wednesday,1827.75,1698.25,2008-01-24 06:05:00,2008-01-23 12:45:00,06:05:00,12:45:00,Downside,ODR,RDR,ODR-RDR,1827.75,1801.25,06:05:00,04:35:00,2008-01-24 06:05:00,2008-01-24 04:35:00,10:00:00,10:20:00,2008-01-24 10:00:00,2008-01-24 10:20:00,Outside,1767.0,1742.5,1754.75,1814.25,1811.75,1813.0,1813.5,1804.0,1808.75,UXP,UXP,D,DXP,NQ
16,2008-01-24,Thursday,1873.5,1798.5,2008-01-25 09:25:00,2008-01-24 10:20:00,09:25:00,10:20:00,Upside,ODR Transition,RDR,ODR Transition-RDR,1873.5,1847.5,09:25:00,04:40:00,2008-01-25 09:25:00,2008-01-25 04:40:00,09:25:00,15:50:00,2008-01-25 09:25:00,2008-01-25 15:50:00,Downside,1832.25,1803.25,1817.75,1853.75,1852.0,1852.875,1859.75,1854.0,1856.875,UXP,UXP,UXP,RX,NQ
17,2008-01-25,Friday,1872.5,1761.5,2008-01-25 09:30:00,2008-01-28 01:20:00,09:30:00,01:20:00,Downside,RDR,ADR,ADR-RDR,1799.0,1772.75,09:25:00,06:30:00,2008-01-28 09:25:00,2008-01-28 06:30:00,14:25:00,06:30:00,2008-01-28 14:25:00,2008-01-28 06:30:00,Upside,1862.75,1841.0,1851.875,1789.75,1785.5,1787.625,1785.25,1777.0,1781.125,DXP,DXP,DXP,RX,NQ
18,2008-01-28,Monday,1825.0,1779.0,2008-01-29 09:05:00,2008-01-28 09:40:00,09:05:00,09:40:00,Inside,ODR Transition,RDR,ODR Transition-RDR,1825.0,1806.0,09:05:00,04:00:00,2008-01-29 09:05:00,2008-01-29 04:00:00,09:05:00,10:00:00,2008-01-29 09:05:00,2008-01-29 10:00:00,Downside,1800.0,1780.5,1790.25,1805.75,1804.0,1804.875,1805.5,1801.25,1803.375,UXP,UXP,D,U,NQ
19,2008-01-29,Tuesday,1823.25,1796.25,2008-01-29 09:35:00,2008-01-30 04:35:00,09:35:00,04:35:00,Inside,RDR,ODR,ODR-RDR,1807.75,1796.25,08:25:00,04:35:00,2008-01-30 08:25:00,2008-01-30 04:35:00,15:05:00,04:35:00,2008-01-30 15:05:00,2008-01-30 04:35:00,Upside,1822.5,1803.5,1813.0,1807.75,1806.5,1807.125,1802.75,1799.5,1801.125,RC,DXP,DXP,UXP,NQ
20,2008-01-30,Wednesday,1850.0,1783.5,2008-01-30 15:05:00,2008-01-31 08:35:00,15:05:00,08:35:00,Outside,RDR,ODR Transition,ODR Transition-RDR,1806.25,1783.5,07:55:00,08:35:00,2008-01-31 07:55:00,2008-01-31 08:35:00,15:50:00,08:35:00,2008-01-31 15:50:00,2008-01-31 08:35:00,Upside,1819.5,1806.25,1812.875,1794.0,1787.25,1790.625,1810.5,1798.5,1804.5,DXP,DX,UXP,UXP,NQ
21,2008-01-31,Thursday,1879.0,1787.25,2008-02-01 06:40:00,2008-01-31 09:45:00,06:40:00,09:45:00,Upside,ODR,RDR,ODR-RDR,1879.0,1838.0,06:40:00,04:50:00,2008-02-01 06:40:00,2008-02-01 04:50:00,06:40:00,10:45:00,2008-02-01 06:40:00,2008-02-01 10:45:00,Downside,1803.5,1791.75,1797.625,1839.0,1837.0,1838.0,1846.0,1840.0,1843.0,UXP,UXP,UXP,DX,NQ
22,2008-02-01,Friday,1871.5,1831.0,2008-02-01 10:05:00,2008-02-01 10:45:00,10:05:00,10:45:00,Inside,RDR,RDR,RDR-RDR,1869.25,1858.5,06:40:00,04:00:00,2008-02-04 06:40:00,2008-02-04 04:00:00,06:40:00,14:40:00,2008-02-04 06:40:00,2008-02-04 14:40:00,Downside,1865.0,1851.5,1858.25,1861.0,1859.5,1860.25,1866.0,1861.0,1863.5,RC,UXP,UXP,UXP,NQ
23,2008-02-04,Monday,1860.75,1798.0,2008-02-04 09:35:00,2008-02-05 09:25:00,09:35:00,09:25:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1830.75,1798.0,05:35:00,09:25:00,2008-02-05 05:35:00,2008-02-05 09:25:00,05:35:00,15:45:00,2008-02-05 05:35:00,2008-02-05 15:45:00,Downside,1859.0,1850.25,1854.625,1826.0,1824.0,1825.0,1830.0,1826.75,1828.375,DXP,DXP,UXP,DXP,NQ
24,2008-02-05,Tuesday,1819.25,1776.75,2008-02-05 10:30:00,2008-02-05 22:30:00,10:30:00,22:30:00,Downside,RDR,ADR,ADR-RDR,1794.75,1782.25,07:50:00,04:40:00,2008-02-06 07:50:00,2008-02-06 04:40:00,11:25:00,15:50:00,2008-02-06 11:25:00,2008-02-06 15:50:00,Outside,1817.75,1803.0,1810.375,1788.75,1783.0,1785.875,1791.25,1784.25,1787.75,DXP,DXP,U,DXP,NQ
25,2008-02-06,Wednesday,1801.25,1713.0,2008-02-06 11:25:00,2008-02-07 08:30:00,11:25:00,08:30:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1736.5,1713.0,04:20:00,08:30:00,2008-02-07 04:20:00,2008-02-07 08:30:00,14:05:00,08:30:00,2008-02-07 14:05:00,2008-02-07 08:30:00,Upside,1796.75,1780.0,1788.375,1722.75,1721.5,1722.125,1738.0,1732.25,1735.125,DXP,DXP,UXP,RX,NQ
26,2008-02-07,Thursday,1785.25,1718.5,2008-02-07 14:05:00,2008-02-07 09:55:00,14:05:00,09:55:00,Inside,RDR,RDR,RDR-RDR,1768.25,1753.0,04:40:00,06:15:00,2008-02-08 04:40:00,2008-02-08 06:15:00,11:10:00,13:40:00,2008-02-08 11:10:00,2008-02-08 13:40:00,Outside,1751.25,1721.75,1736.5,1767.25,1764.0,1765.625,1769.75,1764.5,1767.125,UXP,UXP,U,RX,NQ
27,2008-02-08,Friday,1790.5,1750.0,2008-02-11 08:25:00,2008-02-08 13:40:00,08:25:00,13:40:00,Upside,ODR,RDR,ODR-RDR,1790.5,1767.0,08:25:00,04:30:00,2008-02-11 08:25:00,2008-02-11 04:30:00,14:10:00,04:30:00,2008-02-11 14:10:00,2008-02-11 04:30:00,Upside,1776.25,1766.0,1771.125,1772.75,1770.75,1771.75,1773.5,1768.25,1770.875,RC,RC,RX,U,NQ
28,2008-02-11,Monday,1815.75,1774.25,2008-02-12 08:20:00,2008-02-11 10:25:00,08:20:00,10:25:00,Upside,ODR,RDR,ODR-RDR,1815.75,1789.25,08:20:00,04:20:00,2008-02-12 08:20:00,2008-02-12 04:20:00,10:55:00,15:35:00,2008-02-12 10:55:00,2008-02-12 15:35:00,Outside,1787.75,1777.5,1782.625,1796.0,1794.25,1795.125,1796.25,1790.75,1793.5,UXP,UXP,RX,UXP,NQ
29,2008-02-12,Tuesday,1816.75,1772.75,2008-02-12 10:55:00,2008-02-12 15:35:00,10:55:00,15:35:00,Outside,RDR,RDR,RDR-RDR,1809.75,1785.75,08:35:00,04:00:00,2008-02-13 08:35:00,2008-02-13 04:00:00,13:50:00,04:00:00,2008-02-13 13:50:00,2008-02-13 04:00:00,Upside,1811.0,1804.0,1807.5,1789.0,1787.0,1788.0,1788.5,1785.0,1786.75,DXP,DXP,D,UXP,NQ
30,2008-02-13,Wednesday,1831.25,1798.75,2008-02-14 08:35:00,2008-02-13 10:40:00,08:35:00,10:40:00,Upside,ODR Transition,RDR,ODR Transition-RDR,1831.25,1823.5,08:35:00,05:25:00,2008-02-14 08:35:00,2008-02-14 05:25:00,08:35:00,14:45:00,2008-02-14 08:35:00,2008-02-14 14:45:00,Downside,1812.5,1803.0,1807.75,1827.5,1825.75,1826.625,1829.5,1828.0,1828.75,UXP,UXP,UXP,UXP,NQ
31,2008-02-14,Thursday,1827.0,1772.75,2008-02-14 09:30:00,2008-02-15 08:30:00,09:30:00,08:30:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1800.0,1772.75,04:00:00,08:30:00,2008-02-15 04:00:00,2008-02-15 08:30:00,04:00:00,13:05:00,2008-02-15 04:00:00,2008-02-15 13:05:00,Downside,1821.0,1810.5,1815.75,1788.0,1786.0,1787.0,1799.5,1797.0,1798.25,DXP,DXP,UXP,DXP,NQ
32,2008-02-15,Friday,1799.75,1770.0,2008-02-18 05:10:00,2008-02-15 13:05:00,05:10:00,13:05:00,Downside,ODR,RDR,ODR-RDR,1799.75,1786.0,05:10:00,04:00:00,2008-02-18 05:10:00,2008-02-18 04:00:00,11:15:00,04:00:00,2008-02-18 11:15:00,2008-02-18 04:00:00,Upside,1787.0,1779.75,1783.375,1785.25,1783.25,1784.25,1788.5,1786.0,1787.25,RC,UXP,UXP,DXP,NQ
33,2008-02-18,Monday,1821.0,1797.25,2008-02-18 11:15:00,2008-02-18 09:30:00,11:15:00,09:30:00,Upside,RDR,RDR,RDR-RDR,1815.75,1799.75,08:30:00,04:30:00,2008-02-19 08:30:00,2008-02-19 04:30:00,08:30:00,15:50:00,2008-02-19 08:30:00,2008-02-19 15:50:00,Downside,1810.75,1798.25,1804.5,1815.75,1814.0,1814.875,1812.0,1806.25,1809.125,UXP,UXP,DXP,UXP,NQ
34,2008-02-19,Tuesday,1812.5,1752.75,2008-02-19 09:30:00,2008-02-20 08:55:00,09:30:00,08:55:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1777.25,1752.75,04:55:00,08:55:00,2008-02-20 04:55:00,2008-02-20 08:55:00,14:55:00,08:55:00,2008-02-20 14:55:00,2008-02-20 08:55:00,Upside,1808.75,1800.0,1804.375,1780.5,1778.25,1779.375,1771.75,1769.0,1770.375,DXP,DXP,DXP,DX,NQ
35,2008-02-20,Wednesday,1810.75,1760.75,2008-02-21 08:50:00,2008-02-20 09:30:00,08:50:00,09:30:00,Inside,ODR Transition,RDR,ODR Transition-RDR,1810.75,1789.25,08:50:00,04:45:00,2008-02-21 08:50:00,2008-02-21 04:45:00,08:50:00,15:55:00,2008-02-21 08:50:00,2008-02-21 15:55:00,Downside,1772.0,1762.25,1767.125,1794.0,1793.0,1793.5,1793.0,1787.25,1790.125,UXP,UXP,DXP,RX,NQ
36,2008-02-21,Thursday,1810.75,1764.75,2008-02-21 09:30:00,2008-02-21 15:55:00,09:30:00,15:55:00,,RDR,RDR,RDR-RDR,1783.75,1770.25,08:55:00,04:30:00,2008-02-22 08:55:00,2008-02-22 04:30:00,08:55:00,15:20:00,2008-02-22 08:55:00,2008-02-22 15:20:00,Downside,1807.5,1799.25,1803.375,1773.25,1769.75,1771.5,1779.75,1772.5,1776.125,DXP,DXP,UXP,UXP,NQ
37,2008-02-22,Friday,1791.5,1742.0,2008-02-25 01:10:00,2008-02-22 15:20:00,01:10:00,15:20:00,Downside,ADR,RDR,ADR-RDR,1789.75,1774.0,04:45:00,08:40:00,2008-02-25 04:45:00,2008-02-25 08:40:00,15:40:00,13:35:00,2008-02-25 15:40:00,2008-02-25 13:35:00,Outside,1775.25,1760.25,1767.75,1789.5,1787.5,1788.5,1787.5,1782.25,1784.875,UXP,UXP,DXP,DX,NQ
38,2008-02-25,Monday,1798.25,1764.5,2008-02-26 05:10:00,2008-02-25 13:35:00,05:10:00,13:35:00,Upside,ODR,RDR,ODR-RDR,1798.25,1775.25,05:10:00,09:20:00,2008-02-26 05:10:00,2008-02-26 09:20:00,13:00:00,10:40:00,2008-02-26 13:00:00,2008-02-26 10:40:00,Outside,1788.75,1768.0,1778.375,1789.25,1787.5,1788.375,1788.25,1783.75,1786.0,UXP,RC,DX,RX,NQ
39,2008-02-26,Tuesday,1811.5,1765.75,2008-02-26 13:00:00,2008-02-26 10:40:00,13:00:00,10:40:00,Upside,RDR,RDR,RDR-RDR,1796.5,1778.75,06:50:00,08:30:00,2008-02-27 06:50:00,2008-02-27 08:30:00,12:55:00,09:30:00,2008-02-27 12:55:00,2008-02-27 09:30:00,Outside,1781.75,1770.25,1776.0,1797.75,1795.25,1796.5,1799.5,1792.75,1796.125,UXP,UXP,RX,DXP,NQ
40,2008-02-27,Wednesday,1809.75,1777.25,2008-02-27 12:55:00,2008-02-27 09:30:00,12:55:00,09:30:00,Inside,RDR,RDR,RDR-RDR,1803.25,1791.5,04:00:00,09:00:00,2008-02-28 04:00:00,2008-02-28 09:00:00,10:40:00,11:35:00,2008-02-28 10:40:00,2008-02-28 11:35:00,Outside,1793.0,1780.75,1786.875,1803.75,1802.0,1802.875,1803.75,1800.75,1802.25,UXP,UXP,D,DX,NQ
41,2008-02-28,Thursday,1812.25,1761.5,2008-02-28 10:40:00,2008-02-29 06:20:00,10:40:00,06:20:00,Outside,RDR,ODR,ODR-RDR,1784.5,1761.5,04:10:00,06:20:00,2008-02-29 04:10:00,2008-02-29 06:20:00,04:10:00,15:50:00,2008-02-29 04:10:00,2008-02-29 15:50:00,Downside,1805.75,1795.0,1800.375,1783.0,1779.5,1781.25,1783.25,1778.5,1780.875,DXP,DXP,RX,RX,NQ
42,2008-02-29,Friday,1780.75,1733.75,2008-02-29 09:35:00,2008-03-03 03:50:00,09:35:00,03:50:00,Downside,RDR,ODR,ODR-RDR,1748.75,1735.0,08:40:00,06:20:00,2008-03-03 08:40:00,2008-03-03 06:20:00,08:40:00,14:55:00,2008-03-03 08:40:00,2008-03-03 14:55:00,Downside,1780.5,1758.25,1769.375,1741.5,1739.75,1740.625,1741.75,1734.75,1738.25,DXP,DXP,RX,DX,NQ
43,2008-03-03,Monday,1748.25,1718.0,2008-03-03 09:30:00,2008-03-04 06:35:00,09:30:00,06:35:00,Downside,RDR,ODR,ODR-RDR,1740.0,1718.0,04:00:00,06:35:00,2008-03-04 04:00:00,2008-03-04 06:35:00,15:40:00,14:05:00,2008-03-04 15:40:00,2008-03-04 14:05:00,Outside,1747.5,1735.5,1741.5,1732.0,1730.5,1731.25,1741.75,1732.5,1737.125,DXP,D,UXP,U,NQ
44,2008-03-04,Tuesday,1759.5,1708.75,2008-03-05 07:00:00,2008-03-04 14:05:00,07:00:00,14:05:00,Outside,ODR,RDR,ODR-RDR,1759.5,1742.0,07:00:00,04:10:00,2008-03-05 07:00:00,2008-03-05 04:10:00,12:00:00,14:00:00,2008-03-05 12:00:00,2008-03-05 14:00:00,Outside,1727.75,1723.5,1725.625,1748.5,1745.0,1746.75,1747.0,1744.0,1745.5,UXP,UXP,D,DXP,NQ
45,2008-03-05,Wednesday,1773.0,1738.75,2008-03-05 23:25:00,2008-03-05 14:00:00,23:25:00,14:00:00,Upside,ADR,RDR,ADR-RDR,1761.5,1745.0,07:15:00,08:20:00,2008-03-06 07:15:00,2008-03-06 08:20:00,07:15:00,15:55:00,2008-03-06 07:15:00,2008-03-06 15:55:00,Downside,1764.0,1751.75,1757.875,1764.0,1756.5,1760.25,1763.5,1754.75,1759.125,RC,RC,D,UXP,NQ
46,2008-03-06,Thursday,1759.75,1701.0,2008-03-06 09:45:00,2008-03-07 09:10:00,09:45:00,09:10:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1731.5,1701.0,08:15:00,09:10:00,2008-03-07 08:15:00,2008-03-07 09:10:00,10:40:00,14:40:00,2008-03-07 10:40:00,2008-03-07 14:40:00,Outside,1757.75,1749.25,1753.5,1717.75,1715.5,1716.625,1715.5,1706.25,1710.875,DXP,DXP,DXP,DX,NQ
47,2008-03-07,Friday,1734.25,1682.5,2008-03-07 10:40:00,2008-03-07 14:40:00,10:40:00,14:40:00,Downside,RDR,RDR,RDR-RDR,1717.75,1700.0,07:20:00,04:50:00,2008-03-10 07:20:00,2008-03-10 04:50:00,07:20:00,15:50:00,2008-03-10 07:20:00,2008-03-10 15:50:00,Downside,1725.0,1700.25,1712.625,1703.25,1701.0,1702.125,1705.5,1701.0,1703.25,RC,RC,U,RX,NQ
48,2008-03-10,Monday,1713.25,1668.75,2008-03-10 10:00:00,2008-03-10 16:50:00,10:00:00,16:50:00,Downside,RDR,After RDR,After RDR-RDR,1712.0,1675.75,08:50:00,08:00:00,2008-03-11 08:50:00,2008-03-11 08:00:00,15:55:00,08:00:00,2008-03-11 15:55:00,2008-03-11 08:00:00,Upside,1710.75,1702.75,1706.75,1674.5,1671.75,1673.125,1685.0,1681.75,1683.375,DXP,DXP,UXP,U,NQ
49,2008-03-11,Tuesday,1760.5,1687.75,2008-03-12 06:00:00,2008-03-11 12:50:00,06:00:00,12:50:00,Upside,ODR,RDR,ODR-RDR,1760.5,1744.25,06:00:00,04:50:00,2008-03-12 06:00:00,2008-03-12 04:50:00,11:15:00,15:45:00,2008-03-12 11:15:00,2008-03-12 15:45:00,Outside,1711.0,1699.0,1705.0,1754.0,1752.25,1753.125,1749.75,1746.0,1747.875,UXP,UXP,DXP,UXP,NQ
50,2008-03-12,Wednesday,1766.25,1706.5,2008-03-12 11:15:00,2008-03-13 05:00:00,11:15:00,05:00:00,Upside,RDR,ODR,ODR-RDR,1719.25,1706.5,04:15:00,05:00:00,2008-03-13 04:15:00,2008-03-13 05:00:00,15:25:00,10:45:00,2008-03-13 15:25:00,2008-03-13 10:45:00,Outside,1747.75,1738.5,1743.125,1730.75,1727.5,1729.125,1722.0,1715.75,1718.875,DXP,DXP,DXP,DX,NQ
51,2008-03-13,Thursday,1783.75,1699.5,2008-03-14 09:10:00,2008-03-13 10:45:00,09:10:00,10:45:00,Outside,ODR Transition,RDR,ODR Transition-RDR,1783.75,1744.5,09:10:00,07:30:00,2008-03-14 09:10:00,2008-03-14 07:30:00,09:10:00,14:40:00,2008-03-14 09:10:00,2008-03-14 14:40:00,Downside,1719.25,1709.5,1714.375,1752.0,1750.75,1751.375,1750.0,1746.75,1748.375,UXP,UXP,DXP,D,NQ
52,2008-03-14,Friday,1771.0,1674.5,2008-03-14 09:40:00,2008-03-16 23:00:00,09:40:00,23:00:00,Downside,RDR,ADR,ADR-RDR,1697.0,1676.25,07:10:00,08:50:00,2008-03-17 07:10:00,2008-03-17 08:50:00,10:50:00,13:35:00,2008-03-17 10:50:00,2008-03-17 13:35:00,Outside,1765.75,1722.0,1743.875,1728.0,1694.0,1711.0,1695.5,1680.0,1687.75,DX,DXP,DX,RX,NQ
53,2008-03-17,Monday,1723.25,1674.0,2008-03-18 09:20:00,2008-03-17 13:35:00,09:20:00,13:35:00,Downside,ODR Transition,RDR,ODR Transition-RDR,1723.25,1706.25,09:20:00,05:40:00,2008-03-18 09:20:00,2008-03-18 05:40:00,15:55:00,05:40:00,2008-03-18 15:55:00,2008-03-18 05:40:00,Upside,1704.25,1691.75,1698.0,1703.5,1700.75,1702.125,1713.0,1705.75,1709.375,RC,UXP,UXP,UXP,NQ
54,2008-03-18,Tuesday,1782.0,1716.75,2008-03-19 09:15:00,2008-03-18 14:30:00,09:15:00,14:30:00,Upside,ODR Transition,RDR,ODR Transition-RDR,1782.0,1754.25,09:15:00,05:25:00,2008-03-19 09:15:00,2008-03-19 05:25:00,09:15:00,15:55:00,2008-03-19 09:15:00,2008-03-19 15:55:00,Downside,1728.75,1722.5,1725.625,1772.0,1769.5,1770.75,1769.0,1765.75,1767.375,UXP,UXP,DXP,UXP,NQ
55,2008-03-19,Wednesday,1778.25,1709.75,2008-03-19 09:40:00,2008-03-19 22:40:00,09:40:00,22:40:00,Downside,RDR,ADR,ADR-RDR,1734.25,1718.5,07:50:00,08:35:00,2008-03-20 07:50:00,2008-03-20 08:35:00,15:55:00,09:40:00,2008-03-20 15:55:00,2008-03-20 09:40:00,Outside,1777.75,1766.25,1772.0,1719.25,1715.75,1717.5,1723.75,1720.25,1722.0,DXP,DXP,UXP,U,NQ
56,2008-03-20,Thursday,1769.0,1717.5,2008-03-24 09:05:00,2008-03-20 09:40:00,09:05:00,09:40:00,Inside,ODR Transition,RDR,ODR Transition-RDR,1769.0,1754.0,09:05:00,04:15:00,2008-03-24 09:05:00,2008-03-24 04:15:00,13:55:00,04:15:00,2008-03-24 13:55:00,2008-03-24 04:15:00,Upside,1733.75,1720.75,1727.25,1759.0,1751.75,1755.375,1757.25,1752.75,1755.0,UXP,UXP,RC,U,NQ
