,session_date,day_of_week,full_day_high,full_day_low,full_day_high_time,full_day_low_time,full_day_high_hm,full_day_low_hm,full_day_type,full_day_high_bucket,full_day_low_bucket,cycle_pair,partial_day_high,partial_day_low,partial_day_high_hm,partial_day_low_hm,partial_day_high_time,partial_day_low_time,4_1555_high_hm,4_1555_low_hm,4_1555_high_time,4_1555_low_time,partial_day_type,rdr_idr_high,rdr_idr_low,rdr_idr_midline,adr_idr_high,adr_idr_low,adr_idr_midline,odr_idr_high,odr_idr_low,odr_idr_midline,rdr_to_adr_model,rdr_to_odr_model,adr_to_odr_model,podr_to_rdr_model,Instrument
0,2008-01-02,Wednesday,1480.5,1449.0,2008-01-02 09:45:00,2008-01-02 15:05:00,09:45:00,15:05:00,,RDR,RDR,RDR-RDR,1463.5,1455.0,08:40:00,06:05:00,2008-01-03 08:40:00,2008-01-03 06:05:00,12:30:00,15:25:00,2008-01-03 12:30:00,2008-01-03 15:25:00,Outside,1479.75,1466.5,1473.125,1461.5,1460.5,1461.0,1462.5,1459.5,1461.0,DXP,DXP,RX,none,ES
1,2008-01-03,Thursday,1464.75,1440.5,2008-01-03 12:30:00,2008-01-04 09:00:00,12:30:00,09:00:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1463.25,1440.5,05:15:00,09:00:00,2008-01-04 05:15:00,2008-01-04 09:00:00,05:15:00,15:55:00,2008-01-04 05:15:00,2008-01-04 15:55:00,Downside,1463.25,1455.25,1459.25,1457.25,1455.25,1456.25,1461.75,1460.75,1461.25,RC,RC,UXP,RX,ES
2,2008-01-04,Friday,1443.75,1417.5,2008-01-04 09:30:00,2008-01-04 16:00:00,09:30:00,16:00:00,Downside,RDR,After RDR,After RDR-RDR,1432.25,1423.0,07:05:00,04:00:00,2008-01-07 07:05:00,2008-01-07 04:00:00,07:05:00,10:30:00,2008-01-07 07:05:00,2008-01-07 10:30:00,Downside,1441.0,1433.25,1437.125,1427.25,1422.5,1424.875,1428.5,1423.0,1425.75,DXP,DXP,U,DXP,ES
3,2008-01-07,Monday,1434.0,1410.0,2008-01-08 08:00:00,2008-01-07 10:30:00,08:00:00,10:30:00,Downside,ODR,RDR,ODR-RDR,1434.0,1426.25,08:00:00,04:40:00,2008-01-08 08:00:00,2008-01-08 04:40:00,10:05:00,15:55:00,2008-01-08 10:05:00,2008-01-08 15:55:00,Outside,1428.25,1413.25,1420.75,1422.0,1421.25,1421.625,1427.75,1425.25,1426.5,RC,RC,UXP,D,ES
4,2008-01-08,Tuesday,1437.75,1393.0,2008-01-08 10:05:00,2008-01-08 16:05:00,10:05:00,16:05:00,Outside,RDR,After RDR,After RDR-RDR,1405.5,1393.5,06:20:00,09:05:00,2008-01-09 06:20:00,2008-01-09 09:05:00,15:55:00,14:15:00,2008-01-09 15:55:00,2008-01-09 14:15:00,Outside,1437.0,1428.25,1432.625,1398.25,1397.75,1398.0,1405.5,1401.0,1403.25,DXP,DXP,UXP,UXP,ES
5,2008-01-09,Wednesday,1416.5,1385.0,2008-01-09 15:55:00,2008-01-09 14:15:00,15:55:00,14:15:00,Downside,RDR,RDR,RDR-RDR,1412.0,1403.0,07:50:00,08:45:00,2008-01-10 07:50:00,2008-01-10 08:45:00,15:30:00,09:40:00,2008-01-10 15:30:00,2008-01-10 09:40:00,Outside,1405.75,1395.5,1400.625,1413.25,1411.75,1412.5,1411.0,1409.5,1410.25,UXP,UXP,DXP,RX,ES
6,2008-01-10,Thursday,1436.25,1401.5,2008-01-10 15:30:00,2008-01-10 09:40:00,15:30:00,09:40:00,Upside,RDR,RDR,RDR-RDR,1416.75,1406.0,09:05:00,06:55:00,2008-01-11 09:05:00,2008-01-11 06:55:00,11:30:00,15:20:00,2008-01-11 11:30:00,2008-01-11 15:20:00,Outside,1413.25,1404.0,1408.625,1420.5,1419.75,1420.125,1415.25,1412.5,1413.875,UXP,UXP,DXP,RX,ES
7,2008-01-11,Friday,1423.5,1399.75,2008-01-11 11:30:00,2008-01-14 02:00:00,11:30:00,02:00:00,Downside,RDR,ADR Transition,ADR Transition-RDR,1419.0,1409.25,09:05:00,04:35:00,2008-01-14 09:05:00,2008-01-14 04:35:00,15:40:00,04:35:00,2008-01-14 15:40:00,2008-01-14 04:35:00,Upside,1417.75,1409.75,1413.75,1414.5,1411.5,1413.0,1412.75,1408.25,1410.5,RC,DX,DX,RX,ES
8,2008-01-14,Monday,1424.5,1402.5,2008-01-14 15:40:00,2008-01-15 08:35:00,15:40:00,08:35:00,Upside,RDR,ODR Transition,ODR Transition-RDR,1416.75,1402.5,06:30:00,08:35:00,2008-01-15 06:30:00,2008-01-15 08:35:00,06:30:00,15:55:00,2008-01-15 06:30:00,2008-01-15 15:55:00,Downside,1417.75,1412.5,1415.125,1420.0,1419.25,1419.625,1415.0,1413.75,1414.375,UXP,RC,DXP,UXP,ES
9,2008-01-15,Tuesday,1407.75,1371.75,2008-01-15 09:50:00,2008-01-16 06:50:00,09:50:00,06:50:00,Downside,RDR,ODR,ODR-RDR,1383.5,1371.75,09:15:00,06:50:00,2008-01-16 09:15:00,2008-01-16 06:50:00,14:40:00,10:50:00,2008-01-16 14:40:00,2008-01-16 10:50:00,Outside,1407.25,1397.5,1402.375,1375.0,1374.0,1374.5,1378.75,1373.75,1376.25,DXP,DXP,RX,DXP,ES
10,2008-01-16,Wednesday,1397.5,1368.5,2008-01-16 14:40:00,2008-01-16 10:50:00,14:40:00,10:50:00,Downside,RDR,RDR,RDR-RDR,1386.75,1369.0,04:10:00,07:20:00,2008-01-17 04:10:00,2008-01-17 07:20:00,04:10:00,15:45:00,2008-01-17 04:10:00,2008-01-17 15:45:00,Downside,1388.5,1376.25,1382.375,1381.25,1378.5,1379.875,1388.5,1384.25,1386.375,RC,RC,UXP,UXP,ES
11,2008-01-17,Thursday,1382.5,1334.0,2008-01-17 09:45:00,2008-01-17 15:45:00,09:45:00,15:45:00,Downside,RDR,RDR,RDR-RDR,1360.5,1344.75,08:10:00,04:05:00,2008-01-18 08:10:00,2008-01-18 04:05:00,08:10:00,11:55:00,2008-01-18 08:10:00,2008-01-18 11:55:00,Downside,1381.5,1364.75,1373.125,1346.0,1344.75,1345.375,1352.25,1347.25,1349.75,DXP,DXP,UXP,DXP,ES
12,2008-01-18,Friday,1355.25,1256.25,2008-01-18 10:10:00,2008-01-21 06:55:00,10:10:00,06:55:00,Downside,RDR,ODR,ODR-RDR,1297.0,1256.25,04:35:00,06:55:00,2008-01-21 04:35:00,2008-01-21 06:55:00,04:35:00,06:55:00,2008-01-21 04:35:00,2008-01-21 06:55:00,Inside,1354.0,1342.5,1348.25,1328.5,1325.25,1326.875,1307.0,1285.0,1296.0,DXP,DXP,DXP,RX,ES
13,2008-01-21,Monday,1305.0,1255.5,2008-01-22 08:20:00,2008-01-22 02:00:00,08:20:00,02:00:00,Downside,ODR,ADR Transition,ADR Transition-ODR,1305.0,1255.5,08:20:00,04:25:00,2008-01-22 08:20:00,2008-01-22 04:25:00,15:35:00,04:25:00,2008-01-22 15:35:00,2008-01-22 04:25:00,Upside,1282.75,1273.75,1278.25,1265.75,1260.5,1263.125,1259.0,1255.5,1257.25,DXP,DXP,DXP,DXP,ES
14,2008-01-22,Tuesday,1325.0,1261.0,2008-01-22 15:35:00,2008-01-23 08:35:00,15:35:00,08:35:00,Upside,RDR,ODR Transition,ODR Transition-RDR,1308.5,1261.0,04:00:00,08:35:00,2008-01-23 04:00:00,2008-01-23 08:35:00,15:45:00,08:35:00,2008-01-23 15:45:00,2008-01-23 08:35:00,Upside,1307.5,1270.5,1289.0,1307.75,1305.5,1306.625,1316.25,1307.0,1311.625,UXP,UXP,UXP,UXP,ES
15,2008-01-23,Wednesday,1354.0,1270.0,2008-01-24 06:05:00,2008-01-23 12:45:00,06:05:00,12:45:00,Upside,ODR,RDR,ODR-RDR,1354.0,1333.25,06:05:00,05:05:00,2008-01-24 06:05:00,2008-01-24 05:05:00,14:40:00,05:05:00,2008-01-24 14:40:00,2008-01-24 05:05:00,Upside,1308.0,1279.25,1293.625,1345.0,1343.25,1344.125,1344.5,1336.5,1340.5,UXP,UXP,D,DX,ES
16,2008-01-24,Thursday,1368.5,1335.25,2008-01-25 09:25:00,2008-01-24 10:20:00,09:25:00,10:20:00,Upside,ODR Transition,RDR,ODR Transition-RDR,1368.5,1356.5,09:25:00,04:45:00,2008-01-25 09:25:00,2008-01-25 04:45:00,09:35:00,13:50:00,2008-01-25 09:35:00,2008-01-25 13:50:00,Outside,1354.25,1339.5,1346.875,1358.5,1357.75,1358.125,1366.75,1364.75,1365.75,UXP,UXP,UXP,U,ES
17,2008-01-25,Friday,1370.75,1310.25,2008-01-25 09:35:00,2008-01-28 01:20:00,09:35:00,01:20:00,Outside,RDR,ADR,ADR-RDR,1335.5,1321.5,09:25:00,06:30:00,2008-01-28 09:25:00,2008-01-28 06:30:00,15:55:00,06:30:00,2008-01-28 15:55:00,2008-01-28 06:30:00,Upside,1369.0,1359.5,1364.25,1331.5,1329.0,1330.25,1328.0,1322.75,1325.375,DXP,DXP,DXP,RX,ES
18,2008-01-28,Monday,1366.0,1322.75,2008-01-29 09:05:00,2008-01-28 10:05:00,09:05:00,10:05:00,Inside,ODR Transition,RDR,ODR Transition-RDR,1366.0,1354.25,09:05:00,04:00:00,2008-01-29 09:05:00,2008-01-29 04:00:00,15:20:00,10:00:00,2008-01-29 15:20:00,2008-01-29 10:00:00,Outside,1336.25,1323.5,1329.875,1356.0,1354.5,1355.25,1354.75,1351.0,1352.875,UXP,UXP,DX,U,ES
19,2008-01-29,Tuesday,1367.0,1351.0,2008-01-29 15:20:00,2008-01-29 10:00:00,15:20:00,10:00:00,Upside,RDR,RDR,RDR-RDR,1364.25,1353.0,08:30:00,04:20:00,2008-01-30 08:30:00,2008-01-30 04:20:00,15:05:00,04:20:00,2008-01-30 15:05:00,2008-01-30 04:20:00,Upside,1364.0,1355.0,1359.5,1360.0,1359.25,1359.625,1357.0,1354.0,1355.5,RC,DX,DXP,UXP,ES
20,2008-01-30,Wednesday,1387.5,1331.5,2008-01-30 15:05:00,2008-01-31 08:35:00,15:05:00,08:35:00,Outside,RDR,ODR Transition,ODR Transition-RDR,1351.0,1331.5,05:30:00,08:35:00,2008-01-31 05:30:00,2008-01-31 08:35:00,15:50:00,08:35:00,2008-01-31 15:50:00,2008-01-31 08:35:00,Upside,1362.0,1355.0,1358.5,1342.5,1336.5,1339.5,1354.5,1345.75,1350.125,DXP,DXP,UXP,U,ES
21,2008-01-31,Thursday,1398.0,1333.0,2008-02-01 07:40:00,2008-01-31 09:30:00,07:40:00,09:30:00,Upside,ODR,RDR,ODR-RDR,1398.0,1375.5,07:40:00,09:00:00,2008-02-01 07:40:00,2008-02-01 09:00:00,07:40:00,09:00:00,2008-02-01 07:40:00,2008-02-01 09:00:00,Inside,1350.0,1336.5,1343.25,1377.5,1373.25,1375.375,1380.75,1378.0,1379.375,UXP,UXP,UXP,DX,ES
22,2008-02-01,Friday,1400.0,1376.5,2008-02-03 22:55:00,2008-02-01 10:45:00,22:55:00,10:45:00,Upside,ADR,RDR,ADR-RDR,1399.75,1392.5,06:45:00,05:05:00,2008-02-04 06:45:00,2008-02-04 05:05:00,06:45:00,15:55:00,2008-02-04 06:45:00,2008-02-04 15:55:00,Downside,1393.75,1381.75,1387.75,1398.5,1396.0,1397.25,1398.75,1394.75,1396.75,UXP,UXP,RX,UXP,ES
23,2008-02-04,Monday,1394.75,1356.5,2008-02-04 09:30:00,2008-02-05 09:20:00,09:30:00,09:20:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1381.25,1356.5,05:35:00,09:20:00,2008-02-05 05:35:00,2008-02-05 09:20:00,05:35:00,15:55:00,2008-02-05 05:35:00,2008-02-05 15:55:00,Downside,1391.75,1385.0,1388.375,1377.5,1376.75,1377.125,1379.25,1378.0,1378.625,DXP,DXP,UXP,DXP,ES
24,2008-02-05,Tuesday,1363.75,1337.5,2008-02-05 10:30:00,2008-02-05 15:55:00,10:30:00,15:55:00,Downside,RDR,RDR,RDR-RDR,1351.0,1341.75,06:30:00,04:40:00,2008-02-06 06:30:00,2008-02-06 04:40:00,11:25:00,15:55:00,2008-02-06 11:25:00,2008-02-06 15:55:00,Outside,1362.5,1354.5,1358.5,1345.5,1341.25,1343.375,1348.5,1343.0,1345.75,DXP,DXP,U,DXP,ES
25,2008-02-06,Wednesday,1353.25,1312.75,2008-02-06 11:25:00,2008-02-07 08:30:00,11:25:00,08:30:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1332.75,1312.75,04:20:00,08:30:00,2008-02-07 04:20:00,2008-02-07 08:30:00,14:05:00,08:30:00,2008-02-07 14:05:00,2008-02-07 08:30:00,Upside,1344.75,1337.5,1341.125,1323.25,1321.75,1322.5,1333.0,1327.75,1330.375,DXP,DXP,UXP,DX,ES
26,2008-02-07,Thursday,1348.5,1317.5,2008-02-07 14:05:00,2008-02-07 09:50:00,14:05:00,09:50:00,Inside,RDR,RDR,RDR-RDR,1342.75,1327.25,04:00:00,08:40:00,2008-02-08 04:00:00,2008-02-08 08:40:00,04:00:00,13:40:00,2008-02-08 04:00:00,2008-02-08 13:40:00,Downside,1336.5,1319.0,1327.75,1339.5,1338.5,1339.0,1343.25,1340.75,1342.0,UXP,UXP,UXP,RX,ES
27,2008-02-08,Friday,1342.5,1321.0,2008-02-08 11:10:00,2008-02-08 13:40:00,11:10:00,13:40:00,Inside,RDR,RDR,RDR-RDR,1336.5,1326.75,08:25:00,04:30:00,2008-02-11 08:25:00,2008-02-11 04:30:00,15:20:00,10:20:00,2008-02-11 15:20:00,2008-02-11 10:20:00,Outside,1339.25,1331.25,1335.25,1328.5,1326.75,1327.625,1329.5,1325.75,1327.625,DXP,DXP,RX,DXP,ES
28,2008-02-11,Monday,1351.75,1320.25,2008-02-12 08:20:00,2008-02-11 10:20:00,08:20:00,10:20:00,Outside,ODR,RDR,ODR-RDR,1351.75,1332.75,08:20:00,04:20:00,2008-02-12 08:20:00,2008-02-12 04:20:00,11:20:00,04:20:00,2008-02-12 11:20:00,2008-02-12 04:20:00,Upside,1332.75,1322.0,1327.375,1337.5,1336.25,1336.875,1340.25,1334.5,1337.375,UXP,UXP,RX,RX,ES
29,2008-02-12,Tuesday,1363.5,1339.75,2008-02-12 11:20:00,2008-02-12 15:35:00,11:20:00,15:35:00,Upside,RDR,RDR,RDR-RDR,1363.0,1345.25,08:35:00,04:00:00,2008-02-13 08:35:00,2008-02-13 04:00:00,15:40:00,04:00:00,2008-02-13 15:40:00,2008-02-13 04:00:00,Upside,1357.75,1346.75,1352.25,1347.25,1346.0,1346.625,1348.25,1345.75,1347.0,DX,DX,RX,UXP,ES
30,2008-02-13,Wednesday,1371.5,1351.25,2008-02-14 02:10:00,2008-02-13 10:35:00,02:10:00,10:35:00,Upside,ADR Transition,RDR,ADR Transition-RDR,1370.25,1363.75,04:05:00,05:00:00,2008-02-14 04:05:00,2008-02-14 05:00:00,04:05:00,14:45:00,2008-02-14 04:05:00,2008-02-14 14:45:00,Downside,1364.5,1355.5,1360.0,1366.5,1364.75,1365.625,1369.75,1368.5,1369.125,UXP,UXP,UXP,UXP,ES
31,2008-02-14,Thursday,1369.75,1337.0,2008-02-14 09:30:00,2008-02-15 08:30:00,09:30:00,08:30:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1357.25,1337.0,04:00:00,08:30:00,2008-02-15 04:00:00,2008-02-15 08:30:00,04:00:00,08:30:00,2008-02-15 04:00:00,2008-02-15 08:30:00,Inside,1367.75,1362.5,1365.125,1349.0,1348.0,1348.5,1356.5,1354.75,1355.625,DXP,DXP,UXP,DXP,ES
32,2008-02-15,Friday,1358.25,1338.25,2008-02-18 05:10:00,2008-02-15 12:30:00,05:10:00,12:30:00,Inside,ODR,RDR,ODR-RDR,1358.25,1347.75,05:10:00,04:00:00,2008-02-18 05:10:00,2008-02-18 04:00:00,11:25:00,04:00:00,2008-02-18 11:25:00,2008-02-18 04:00:00,Upside,1346.0,1340.5,1343.25,1349.75,1349.0,1349.375,1350.5,1348.0,1349.25,UXP,UXP,RX,DXP,ES
33,2008-02-18,Monday,1369.75,1355.5,2008-02-19 08:25:00,2008-02-19 04:30:00,08:25:00,04:30:00,Upside,ODR,ODR,ODR-ODR,1369.75,1355.5,08:25:00,04:30:00,2008-02-19 08:25:00,2008-02-19 04:30:00,08:25:00,15:50:00,2008-02-19 08:25:00,2008-02-19 15:50:00,Downside,1362.0,1357.0,1359.5,1365.5,1364.75,1365.125,1364.5,1359.75,1362.125,UXP,UXP,DXP,UXP,ES
34,2008-02-19,Tuesday,1368.5,1332.75,2008-02-19 09:30:00,2008-02-20 08:30:00,09:30:00,08:30:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1353.0,1332.75,04:55:00,08:30:00,2008-02-20 04:55:00,2008-02-20 08:30:00,14:55:00,08:30:00,2008-02-20 14:55:00,2008-02-20 08:30:00,Upside,1367.5,1361.5,1364.5,1352.5,1350.5,1351.5,1348.75,1345.25,1347.0,DXP,DXP,DXP,U,ES
35,2008-02-20,Wednesday,1368.5,1336.25,2008-02-21 07:25:00,2008-02-20 10:05:00,07:25:00,10:05:00,,ODR,RDR,ODR-RDR,1368.5,1358.25,07:25:00,04:45:00,2008-02-21 07:25:00,2008-02-21 04:45:00,09:45:00,15:50:00,2008-02-21 09:45:00,2008-02-21 15:50:00,Outside,1343.5,1337.5,1340.5,1362.75,1361.25,1362.0,1360.5,1356.5,1358.5,UXP,UXP,DXP,DXP,ES
36,2008-02-21,Thursday,1369.25,1339.25,2008-02-21 09:45:00,2008-02-21 15:50:00,09:45:00,15:50:00,Upside,RDR,RDR,RDR-RDR,1351.5,1341.75,08:55:00,04:30:00,2008-02-22 08:55:00,2008-02-22 04:30:00,15:55:00,15:15:00,2008-02-22 15:55:00,2008-02-22 15:15:00,Outside,1368.25,1360.25,1364.25,1344.5,1343.0,1343.75,1348.25,1343.75,1346.0,DXP,DXP,UXP,UXP,ES
37,2008-02-22,Friday,1364.0,1327.0,2008-02-24 19:35:00,2008-02-22 15:15:00,19:35:00,15:15:00,Downside,ADR,RDR,ADR-RDR,1362.75,1353.0,04:45:00,08:40:00,2008-02-25 04:45:00,2008-02-25 08:40:00,15:40:00,10:00:00,2008-02-25 15:40:00,2008-02-25 10:00:00,Outside,1347.0,1335.25,1341.125,1363.25,1362.5,1362.875,1360.5,1356.75,1358.625,UXP,UXP,DXP,D,ES
38,2008-02-25,Monday,1375.5,1346.25,2008-02-25 15:40:00,2008-02-25 10:00:00,15:40:00,10:00:00,Upside,RDR,RDR,RDR-RDR,1375.25,1365.0,05:20:00,08:30:00,2008-02-26 05:20:00,2008-02-26 08:30:00,13:00:00,10:40:00,2008-02-26 13:00:00,2008-02-26 10:40:00,Outside,1359.0,1348.0,1353.5,1372.0,1370.75,1371.375,1370.5,1367.0,1368.75,UXP,UXP,DXP,D,ES
39,2008-02-26,Tuesday,1388.5,1363.75,2008-02-26 13:00:00,2008-02-26 10:40:00,13:00:00,10:40:00,Upside,RDR,RDR,RDR-RDR,1381.75,1371.0,06:45:00,08:45:00,2008-02-27 06:45:00,2008-02-27 08:45:00,10:45:00,08:45:00,2008-02-27 10:45:00,2008-02-27 08:45:00,Upside,1369.75,1366.25,1368.0,1382.25,1381.25,1381.75,1384.0,1379.5,1381.75,UXP,UXP,RX,D,ES
40,2008-02-27,Wednesday,1390.0,1368.25,2008-02-27 10:45:00,2008-02-28 08:35:00,10:45:00,08:35:00,Upside,RDR,ODR Transition,ODR Transition-RDR,1377.0,1368.25,04:00:00,08:35:00,2008-02-28 04:00:00,2008-02-28 08:35:00,10:40:00,11:35:00,2008-02-28 10:40:00,2008-02-28 11:35:00,Outside,1380.0,1374.0,1377.0,1377.0,1376.25,1376.625,1378.25,1375.25,1376.75,RC,RC,RX,DX,ES
41,2008-02-28,Thursday,1377.75,1349.25,2008-02-28 10:40:00,2008-02-29 08:20:00,10:40:00,08:20:00,Downside,RDR,ODR,ODR-RDR,1363.25,1349.25,04:00:00,08:20:00,2008-02-29 04:00:00,2008-02-29 08:20:00,04:00:00,15:50:00,2008-02-29 04:00:00,2008-02-29 15:50:00,Downside,1375.5,1369.5,1372.5,1361.0,1358.25,1359.625,1362.75,1359.5,1361.125,DXP,DXP,U,DX,ES
42,2008-02-29,Friday,1354.75,1320.0,2008-02-29 09:30:00,2008-03-02 21:05:00,09:30:00,21:05:00,Downside,RDR,ADR,ADR-RDR,1331.75,1322.25,08:20:00,04:00:00,2008-03-03 08:20:00,2008-03-03 04:00:00,12:30:00,14:55:00,2008-03-03 12:30:00,2008-03-03 14:55:00,Outside,1354.0,1344.0,1349.0,1324.0,1323.0,1323.5,1325.5,1322.0,1323.75,DXP,DXP,RX,DXP,ES
43,2008-03-03,Monday,1337.5,1317.25,2008-03-03 17:05:00,2008-03-04 06:35:00,17:05:00,06:35:00,Downside,After RDR,ODR,After RDR-ODR,1332.0,1317.25,04:00:00,06:35:00,2008-03-04 04:00:00,2008-03-04 06:35:00,04:00:00,14:05:00,2008-03-04 04:00:00,2008-03-04 14:05:00,Downside,1334.5,1323.0,1328.75,1332.5,1330.0,1331.25,1333.5,1328.25,1330.875,RC,RC,RX,U,ES
44,2008-03-04,Tuesday,1335.5,1307.0,2008-03-05 07:55:00,2008-03-04 14:05:00,07:55:00,14:05:00,Downside,ODR,RDR,ODR-RDR,1335.5,1324.75,07:55:00,04:10:00,2008-03-05 07:55:00,2008-03-05 04:10:00,12:00:00,13:40:00,2008-03-05 12:00:00,2008-03-05 13:40:00,Outside,1325.5,1319.75,1322.625,1330.0,1327.75,1328.875,1328.5,1325.75,1327.125,UXP,UXP,DX,DXP,ES
45,2008-03-05,Wednesday,1345.0,1320.25,2008-03-05 12:00:00,2008-03-05 13:40:00,12:00:00,13:40:00,Upside,RDR,RDR,RDR-RDR,1333.25,1321.75,04:20:00,08:30:00,2008-03-06 04:20:00,2008-03-06 08:30:00,04:20:00,15:55:00,2008-03-06 04:20:00,2008-03-06 15:55:00,Downside,1341.25,1330.5,1335.875,1337.75,1334.25,1336.0,1336.75,1330.75,1333.75,RC,RC,D,UXP,ES
46,2008-03-06,Thursday,1329.5,1288.0,2008-03-06 09:30:00,2008-03-07 08:40:00,09:30:00,08:40:00,Downside,RDR,ODR Transition,ODR Transition-RDR,1318.5,1288.0,08:15:00,08:40:00,2008-03-07 08:15:00,2008-03-07 08:40:00,08:15:00,14:35:00,2008-03-07 08:15:00,2008-03-07 14:35:00,Downside,1326.0,1318.0,1322.0,1308.0,1306.0,1307.0,1307.0,1300.5,1303.75,DXP,DXP,DX,DXP,ES
47,2008-03-07,Friday,1314.5,1282.5,2008-03-07 10:40:00,2008-03-07 14:35:00,10:40:00,14:35:00,Downside,RDR,RDR,RDR-RDR,1299.5,1288.5,07:20:00,05:00:00,2008-03-10 07:20:00,2008-03-10 05:00:00,07:20:00,14:25:00,2008-03-10 07:20:00,2008-03-10 14:25:00,Downside,1307.75,1292.25,1300.0,1290.0,1287.0,1288.5,1291.75,1287.75,1289.75,DXP,DXP,U,RX,ES
48,2008-03-10,Monday,1309.5,1272.25,2008-03-11 08:50:00,2008-03-10 16:50:00,08:50:00,16:50:00,Downside,ODR Transition,After RDR,After RDR-ODR Transition,1309.5,1278.0,08:50:00,04:25:00,2008-03-11 08:50:00,2008-03-11 04:25:00,15:55:00,04:25:00,2008-03-11 15:55:00,2008-03-11 04:25:00,Upside,1292.75,1288.0,1290.375,1276.25,1274.5,1275.375,1283.0,1281.5,1282.25,DXP,DXP,UXP,U,ES
49,2008-03-11,Tuesday,1330.5,1286.25,2008-03-12 06:00:00,2008-03-11 12:45:00,06:00:00,12:45:00,Upside,ODR,RDR,ODR-RDR,1330.5,1319.75,06:00:00,04:50:00,2008-03-12 06:00:00,2008-03-12 04:50:00,11:15:00,15:50:00,2008-03-12 11:15:00,2008-03-12 15:50:00,Outside,1303.75,1296.25,1300.0,1326.25,1324.5,1325.375,1324.0,1319.75,1321.875,UXP,UXP,DXP,UXP,ES
50,2008-03-12,Wednesday,1334.25,1287.75,2008-03-12 11:15:00,2008-03-13 08:30:00,11:15:00,08:30:00,Upside,RDR,ODR Transition,ODR Transition-RDR,1298.25,1287.75,04:20:00,08:30:00,2008-03-13 04:20:00,2008-03-13 08:30:00,14:05:00,10:45:00,2008-03-13 14:05:00,2008-03-13 10:45:00,Outside,1325.0,1317.0,1321.0,1305.75,1303.75,1304.75,1296.75,1293.25,1295.0,DXP,DXP,DXP,RX,ES
51,2008-03-13,Thursday,1336.0,1282.0,2008-03-14 09:10:00,2008-03-13 10:45:00,09:10:00,10:45:00,Outside,ODR Transition,RDR,ODR Transition-RDR,1336.0,1304.25,09:10:00,07:30:00,2008-03-14 09:10:00,2008-03-14 07:30:00,09:10:00,14:30:00,2008-03-14 09:10:00,2008-03-14 14:30:00,Downside,1292.25,1286.5,1289.375,1314.75,1313.5,1314.125,1310.0,1306.75,1308.375,UXP,UXP,DXP,DXP,ES
52,2008-03-14,Friday,1326.5,1253.0,2008-03-14 09:30:00,2008-03-16 22:30:00,09:30:00,22:30:00,Downside,RDR,ADR,ADR-RDR,1271.75,1256.25,06:05:00,08:50:00,2008-03-17 06:05:00,2008-03-17 08:50:00,15:35:00,08:50:00,2008-03-17 15:35:00,2008-03-17 08:50:00,Upside,1321.5,1291.0,1306.25,1297.5,1272.0,1284.75,1270.5,1261.0,1265.75,DX,DXP,DXP,RX,ES
53,2008-03-17,Monday,1304.0,1257.75,2008-03-18 09:15:00,2008-03-17 13:20:00,09:15:00,13:20:00,Inside,ODR Transition,RDR,ODR Transition-RDR,1304.0,1287.75,09:15:00,04:25:00,2008-03-18 09:15:00,2008-03-18 04:25:00,15:55:00,04:25:00,2008-03-18 15:55:00,2008-03-18 04:25:00,Upside,1278.75,1265.25,1272.0,1285.0,1282.5,1283.75,1291.0,1286.5,1288.75,UXP,UXP,UXP,U,ES
54,2008-03-18,Tuesday,1342.75,1296.25,2008-03-19 09:15:00,2008-03-18 14:30:00,09:15:00,14:30:00,Upside,ODR Transition,RDR,ODR Transition-RDR,1342.75,1320.5,09:15:00,07:05:00,2008-03-19 09:15:00,2008-03-19 07:05:00,09:45:00,15:55:00,2008-03-19 09:45:00,2008-03-19 15:55:00,Outside,1306.5,1302.25,1304.375,1333.0,1331.75,1332.375,1332.0,1330.5,1331.25,UXP,UXP,DX,UXP,ES
55,2008-03-19,Wednesday,1343.75,1286.5,2008-03-19 09:45:00,2008-03-19 22:40:00,09:45:00,22:40:00,Outside,RDR,ADR,ADR-RDR,1307.75,1296.0,05:45:00,08:55:00,2008-03-20 05:45:00,2008-03-20 08:55:00,15:20:00,09:40:00,2008-03-20 15:20:00,2008-03-20 09:40:00,Outside,1341.75,1333.25,1337.5,1294.75,1293.25,1294.0,1298.25,1296.0,1297.125,DXP,DXP,UXP,UXP,ES
56,2008-03-20,Thursday,1338.5,1295.5,2008-03-24 08:45:00,2008-03-20 09:40:00,08:45:00,09:40:00,Inside,ODR Transition,RDR,ODR Transition-RDR,1338.5,1328.75,08:45:00,04:35:00,2008-03-24 08:45:00,2008-03-24 04:35:00,12:50:00,04:35:00,2008-03-24 12:50:00,2008-03-24 04:35:00,Upside,1310.5,1297.75,1304.125,1331.75,1327.5,1329.625,1332.0,1328.75,1330.375,UXP,UXP,U,UXP,ES
